sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2033268,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known coin mining domain, which may indicate that the endpoint is communicating with a command and control server for cryptocurrency mining, fitting into the Command and Control phase.",ext to int,,,,,,2,Cryptojacking,"The rule detects a DNS query to a known coin mining domain, which indicates potential cryptojacking activity. However, it does not confirm a successful compromise.","dns,anomaly,policy,informational"
2033288,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects specific TLS SNI requests to a known URL shortening service, which could indicate the use of such services for command and control communications, thus falling under the Command and Control phase.",int to ext,,,,,,3,Miscellaneous,"The rule detects a domain associated with URL shortening in TLS SNI, which could indicate benign activity or potential obfuscation but does not confirm a successful compromise.","anomaly,tls,domain,sni,SSL_Malicious_Cert**"
2033319,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a POST request containing specific data indicative of a mobile malware exfiltrating information to a command and control server, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful exfiltration attempt from a mobile malware variant (PJobRat) to a command-and-control server, indicating a compromised system.","mobile,exfiltration,c2,http"
2033320,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a command-and-control check-in from mobile malware, indicating an established connection where data may be exfiltrated over the command-and-control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a mobile malware (PJobRat) to its command-and-control server, indicating a potential compromise of a mobile device.","mobile,c2,exfiltration,malware"
2033342,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects the startup of a SOCKS proxy using Chisel, which is often employed for command and control activities to route traffic, indicating potential malicious behavior.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potential proxy startup, which could indicate tunneling or C2 activity, but does not confirm a successful compromise.","proxy,anomaly,tunnel,info,Proxy, Tunnel**"
2033354,Discovery,Network Service Discovery,T1046,Network Service Discovery,T1046,"The rule detects HTTP requests to an external IP address for weather data, which may indicate an attempt to discover network services or external resources, aligning with the discovery phase of an attack.",int to ext,,,,,,3,Malware,"The rule detects an external IP address request which could indicate benign activity or a policy violation, but does not confirm a successful compromise.","anomaly,http,request,info"
2033355,Discovery,Discovery,T1083,File and Directory Discovery,T1083,"The rule detects the use of Windows PowerShell user-agent, which may indicate reconnaissance activities as attackers often use PowerShell for information gathering and system discovery.",ext to int,,,,,,2,Malware,"The rule detects a user-agent string associated with Windows PowerShell, which could indicate potential misuse, but does not confirm a successful compromise.","anomaly,http,user-agent,powershell"
2033357,Initial Access,Initial Access,TA0001,Exploitation of Public-Facing Application,T1190,"The rule targets a specific HTTP GET request associated with NSO Pegasus malware, indicating an attempt to exploit vulnerabilities in mobile applications to gain initial access.",int to ext,,,,,,8,Malware,"The rule detects a specific malware activity (NSO Pegasus) targeting mobile devices, indicating a successful compromise.","mobile,trojan,http,malware"
2033358,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish a connection for remote control or data exfiltration.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known Command and Control domain associated with mobile malware, indicating a potential successful compromise.","mobile,c2,dns,malware"
2033359,Initial Access,Initial Access,TA0001,Supply Chain Compromise,T1195,"The rule detects a specific GET request associated with NSO Pegasus malware targeting mobile devices, indicating an attempt to gain initial access via malicious payloads.",ext to int,,,,,,8,Malware,"The rule detects potential malware activity associated with NSO Pegasus targeting iOS devices, indicating a successful compromise of mobile clients.","mobile,trojan,http,malware"
2033360,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects a GET request associated with NSO Pegasus, which is known for exploiting vulnerabilities in mobile applications to gain initial access to devices.",int to ext,,,,,,8,Malware,"The rule detects potential malware activity associated with NSO Pegasus, which is known for successful compromises and targeted attacks on mobile devices.","mobile,trojan,malware,activity"
2033377,Command and Control,Resource Development,TA0042,Develop Capabilities,T1587,"The rule detects malicious SSL certificates associated with mobile malware, indicating the establishment of a command and control channel, which is part of the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects malicious SSL certificates associated with mobile malware, indicating a successful compromise related to command and control infrastructure.","malware,ssl,c2,android,SSL_Malicious_Cert**"
2033385,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a specific domain within TLS SNI, which is often used by malware to establish command and control communications. This indicates potential Command and Control activity.",ext to int,,,,,,3,Malware,"The rule detects a domain associated with an IP check service in TLS SNI, which is not indicative of a successful compromise but rather a potential policy violation.","tls,anomaly,policy,client"
